date,AAPL,ABBV,AMZN,CSCO,CVX,DWDP,INTC,JNJ,JPM,MSFT,ORCL,PEP,PFE,UNH,WFC,WMT,XOM
2016-06-21,93.731652556696,56.815186911948,715.82,27.298195194128,98.184869064238,,30.781855610277,111.73115679699,60.64327260849,49.437419042582,39.064420381068,100.48266926434,32.830098219007,135.42639159117,45.191184555296,69.075837915414,86.663137996431
2016-06-22,93.379829025047,57.203553478035,710.6,27.250753075264,97.281385670098,,30.753283343312,112.00043484745,60.412067121182,49.244266399321,39.083957475532,100.15442072908,32.565567931199,135.1421911891,44.942408184676,69.356162474545,86.322280029877
2016-06-23,93.917337198399,58.075010162913,722.08,27.725174263901,99.32611124631,,31.419969572495,112.8852055847,61.702964425319,50.13276855832,39.884978348562,100.83022653696,32.678938054546,136.4063929776,45.841830447686,69.694485218323,86.918781471347
2016-06-24,91.278660711035,56.701518648703,698.96,26.33037596931,96.910481960925,,30.048500758175,111.20221776929,57.41602934815,48.123981068409,38.32201079143,98.45525184067,32.093192417257,134.54439034338,43.736799619364,69.559156120812,84.636926750803
2016-06-27,89.949549591474,55.583780726794,691.36,25.91288532331,95.445887827266,,29.258001372144,112.08698850653,55.498950515888,46.771912565584,37.589369749025,98.600067370932,31.932584742516,134.36799009382,43.06701708308,69.114503371846,84.13510807782
2016-06-28,91.464345352739,56.824659267219,707.95,26.368329664401,96.653702469959,,29.705633554596,113.70265680933,57.338960852381,47.747333414051,38.224325319109,98.609721739616,32.537225400363,135.93599231211,44.109964175294,69.124169735954,86.07610483181
2016-06-29,92.255948298948,58.548627926434,715.6,26.814285581719,98.356055391549,,30.410416139732,114.76053486473,58.957399263536,48.809672951985,39.611459026064,99.55584987066,33.075733486257,137.70979482155,44.942408184676,70.042474326209,87.543687743363
2016-06-30,93.428693404443,58.643351479138,715.62,27.222287803946,99.697014955484,,31.239011881716,116.65509829123,59.862954088826,49.418103778256,39.982663820883,102.27838183958,33.264683691834,138.37619576433,45.286867774765,70.583790716254,88.755627180001
2016-07-01,93.712106804938,59.401139900771,725.68,27.326660465446,99.05031105231,,31.191391436775,116.645481218,59.477611609979,49.408446146093,40.06081219874,101.97909641037,33.604794061873,138.04299529294,44.999818116358,70.380797069988,88.850309948488
2016-07-05,92.832547975816,58.652823834409,728.1,27.127403566219,98.498710664308,,31.124722813856,117.58795439463,57.817364860827,49.418103778256,39.609809418235,102.74179153642,33.831534308565,138.72899626344,44.21521571671,70.69978708555,88.073911246892
2016-07-06,93.360283273289,60.026315348619,737.61,27.500848232326,99.459256167552,,31.400921394518,117.94378610417,58.438743761095,49.62091405368,39.737266725769,102.25907310221,33.87877185996,139.53259740032,44.636221882375,71.35709984489,89.087016869706
2016-07-07,93.760971184333,60.083149480241,736.57,27.519999240845,98.00417238541,,31.619975441249,117.81876415217,58.817396528445,49.62091405368,39.737266725769,103.77480898562,33.79374426745,137.98419520976,44.779746711578,71.07677528576,88.0171015858
2016-07-08,94.484163999389,60.774631414982,745.81,28.017925462321,99.63995284638,,32.381902560316,118.14574464202,60.03102719303,50.509416212679,40.070616607011,104.52784974298,34.12440712721,138.44479586138,45.727010584323,71.376432573106,88.566261643026
2016-07-11,94.777350275762,60.95460616512,753.78,28.180709034727,100.22959464045,,32.743817941872,118.22268122787,60.458225186964,50.789487545407,39.982376932565,105.14572933877,34.152749658046,137.51379454427,46.004491920784,71.589092583481,88.897651332732
2016-07-12,95.207356814444,62.043927021217,748.21,28.353068111392,101.55153350135,,33.277166925219,118.21306415464,61.361166401415,51.388260739515,40.609859061963,105.02987691456,34.237777250556,137.06299390651,46.262836613351,70.825449818953,89.901288678697
2016-07-13,94.669848641092,61.892369336891,742.63,28.487125171021,101.42789893163,,33.343835548137,118.29000074049,61.322330220148,51.677989704406,40.64907669505,106.11116620718,34.303909822508,138.65059615253,46.186290037775,71.163772562731,89.835010740756
2016-07-14,96.546240809884,60.79346205362,741.2,28.49670067528,101.47545068921,,33.524793238915,118.46310805864,62.25439857055,51.900115244156,40.854969268759,106.1594380506,34.880207949518,138.02339526521,46.827367608219,71.241103475595,89.901288678697
2016-07-15,96.536467934005,60.506790588419,735.44,28.554153700835,101.78929228928,,33.400980082067,118.29000074049,62.31265284245,51.861484715504,40.953013351477,105.86980699008,34.738495295335,138.50359594456,45.650464008748,71.212104383271,90.062249385125
2016-07-18,97.562619901313,60.73612776058,736.07,28.640333239167,100.89531924666,,33.38193190409,118.42463976572,62.099053845483,52.112583151743,40.825556043943,105.43536039929,34.61567766171,137.93519514043,46.195858359722,71.376432573106,89.778201079663
2016-07-19,97.60171140483,60.506790588419,739.95,28.649908743426,100.84776748907,,33.477172793973,120.45384221745,62.001963392316,51.272369153559,40.27650918072,105.74430019718,34.61567766171,139.73839769147,46.281973257245,71.202438019163,89.446811389958
2016-07-20,97.689667287742,60.592792027979,745.72,29.329769545827,100.4198016708,,33.991473599343,120.34805441191,62.069926709533,53.995821423535,40.443184121341,105.15538370745,34.653467702825,140.15979828764,46.511612983971,71.328100752567,88.935524440126
2016-07-21,97.171704866148,61.051466372301,744.43,29.281892024531,100.22959464045,,32.639052963001,120.35767148514,61.836909621933,53.889587469741,40.266704772448,104.82713517219,34.681810233662,140.01279807967,46.214995003616,71.067108921652,88.859778225337
2016-07-22,96.419193423456,60.975020648247,744.86,29.406373579901,100.48637413142,,33.010492433545,120.24226660637,62.176726208016,54.633225146295,40.27650918072,105.41605166192,34.710152764499,140.81639921655,46.23413164751,71.096108013976,89.011270654916
2016-07-25,95.129173807411,61.462362139089,739.61,29.482977613974,98.023193088445,,33.03906470051,120.10762758113,62.011672437633,54.787747260904,40.354944446895,105.25192739429,34.747942805614,138.89559649914,46.042765208572,71.289435296135,87.297512545296
2016-07-26,94.47439112351,61.586586440676,735.59,29.569157152306,97.652289379272,,33.420028260044,120.35767148514,62.264107615866,54.816720157393,40.139247464914,104.46026916219,34.795180357008,138.86619645755,45.899240379368,71.270102567919,86.663137996431
2016-07-27,100.6117571756,62.016593638478,736.67,29.454251101196,97.252854615547,,33.172401946347,119.99222270236,62.4582885222,54.2662351241,40.129443056642,103.76515461694,34.814075377566,138.84659642982,45.927945345209,70.873781639493,86.07610483181
2016-07-28,101.9701869228,61.844590759357,752.61,29.224438998976,96.805868094235,,33.115257412417,119.6940934322,62.234980479916,54.285550388426,40.38435767171,104.3926885814,34.644020192547,139.90499792716,46.052333530519,70.796450726629,85.40385717555
2016-07-29,101.84313953637,63.287503800869,758.81,29.234014503236,97.462082348926,,33.200974213312,120.43460807098,62.1087628908,54.739459100089,40.237291547633,105.15538370745,34.851865418681,140.33619853719,45.899240379368,70.535458895715,84.220322569459
2016-08-01,103.64134869813,63.965959601844,767.74,29.425524588419,94.257093887608,,33.191450124324,120.59809831591,61.943709120416,54.642882778458,40.345140038623,105.16503807613,35.248660850393,140.63999896699,45.746147228217,71.318434388459,81.294625023201
2016-08-02,102.10700718511,63.813068153737,760.58,29.320194041568,94.713590760437,,32.915251543662,120.06915928821,61.798073440666,54.642882778458,39.913746074662,104.96229633377,34.379489904739,140.3067984956,45.640895686801,70.690120721442,82.411881691351
2016-08-03,103.38725392527,63.612398128096,754.64,29.41594908416,95.683646615198,,32.86763109872,119.15553733127,62.77868701765,55.019530432817,39.913746074662,104.30579926325,33.623689082431,140.02259809354,45.880103735474,70.506459803391,82.837954149544
2016-08-04,104.02249085742,63.163279499282,760.77,29.492553118233,95.474418881818,,33.184311923905,119.11706903835,62.681596564484,55.425150983664,40.100029831827,104.67266527324,33.490299553625,139.85599785784,46.140512144315,70.854448911277,82.828485872695
2016-08-05,105.60439517668,63.583730981576,765.98,29.722365220453,95.588543100025,,33.568167469584,119.48251782112,64.370970449586,55.975636016957,40.325531222079,104.90437012166,33.766606434722,140.13039824604,46.950671638488,71.299101660243,82.904232087485
2016-08-08,106.47886402397,63.392616671442,766.56,29.693638707676,96.244757354717,,33.625745801435,118.9151105005,64.176789543252,56.072212338588,40.354944446895,104.40234295009,33.280687436931,139.28759705371,47.172501023797,70.893114367709,83.879464602904
2016-08-09,106.91118570129,63.793956722724,768.31,29.626610177861,96.358881572924,,33.510589137732,118.70353488942,63.953481500969,56.20741918887,40.296117997264,104.53750411167,33.423604789223,138.98379662392,47.191790535563,71.086441649868,83.98361564824
2016-08-10,106.11532079532,63.478618111003,768.56,29.540430639529,95.236660093886,,33.136329980695,118.6362153768,63.380647827285,56.033581809936,40.286313588992,105.05884002061,33.471243906653,139.3463971369,46.468433844338,71.966080783691,82.525501013536
2016-08-11,106.04654234666,63.975515317351,771.24,29.636185682121,96.434964385062,,33.280275810325,119.03051537927,63.555410642985,56.303995510501,40.472597346157,104.73059148535,33.490299553625,139.77759774693,46.526302379636,71.820104960601,82.821565187985
2016-08-12,106.29217966332,64.204852489512,772.56,29.559581648047,97.157751100374,,33.174715535263,118.50157635157,63.419484008551,55.956320752631,40.286313588992,104.83678954087,33.328326554362,140.02259809354,46.198380679613,71.907690454455,83.900766856141
2016-08-15,107.56949370993,64.395966799646,768.49,29.865997784341,97.737882542927,,33.50099274909,117.62642268755,63.807845821218,56.130158131566,40.580445837147,104.96229633377,33.452188259681,138.78779634663,46.555236647285,71.352982326711,83.862565027179
2016-08-16,107.47123878326,63.77484529171,764.04,29.798969254526,97.595227270168,,33.788884408349,115.72224218783,63.798136775902,55.821113902349,40.511814979244,104.26718178851,33.147297908126,138.25859559796,46.719197497296,70.934518300517,83.967620056823
2016-08-17,107.3140309006,63.860846731271,764.63,29.41594908416,98.232420821825,,33.606553024152,116.66471536446,63.972899591602,55.937731828329,40.403966488254,104.72093711666,33.480771730139,138.87599647141,46.883158347307,70.973445186675,84.149078744389
2016-08-18,107.17647400328,63.80351243823,764.46,29.18613698194,99.510537821365,,33.558571080942,116.09730804383,64.031153863502,55.976604470322,40.335335630351,104.53750411167,33.52841084757,139.32679710917,46.806000300243,72.30669103757,84.913115323614
2016-08-19,107.45158779793,64.118851049951,757.31,29.224438998976,98.328519844347,,33.817673574275,116.09730804383,63.943772455652,55.996040791318,40.511814979244,104.43130605614,33.328326554362,139.19939692893,46.921737370839,70.856664528202,83.853014569939
2016-08-22,106.6164209213,64.032849610391,759.48,29.329769545827,97.963343558764,,33.932830237978,115.33249088777,63.885518183752,56.04463159381,40.413770896526,104.22856431377,33.194937025556,139.24839699825,46.902447859073,70.749615591269,84.034473257505
2016-08-23,106.95048767195,63.230169507828,762.45,29.664912194898,97.713486100207,,33.971215792546,115.6326090123,63.856391047802,56.258431124773,40.688294328137,104.1513293643,33.433132612709,139.16999688734,46.690263229647,70.039199918895,83.776610912017
2016-08-24,106.14479727332,62.169485086585,757.25,29.741516228971,98.21320101732,,33.731306076497,114.92587923519,64.031153863502,56.316740087763,40.266704772448,104.37337984404,33.175881378584,137.07279392037,46.902447859073,70.292224678919,84.063124629226
2016-08-25,105.69282461068,61.844590759357,759.22,29.961752826932,97.915294047503,,33.673727744645,114.79034201766,64.147662407302,56.530539618726,40.296117997264,104.1513293643,33.128242261154,134.55419035724,46.661328961998,69.309320803442,83.528299023769
2016-08-26,105.0738185727,61.739477888783,769.0,30.019205852487,97.367529619128,,33.836866351559,115.24535981936,64.293298087052,56.39448537175,40.452988529613,103.73619151088,33.175881378584,133.88778941447,46.786710788477,69.231467031127,83.346840336203
2016-08-29,104.95591266071,61.643920733716,771.29,30.239442450448,98.069052483538,,34.115161622176,116.09730804383,65.00205839517,56.462512495238,40.502010570972,104.25752741983,33.452188259681,134.52479031565,47.799410156193,69.48449179115,83.8912163989
2016-08-30,104.15022226208,61.309470690982,767.58,30.201140433411,97.732705904711,,34.259107451805,115.66165270177,65.536055887587,56.258431124773,40.502010570972,103.50448666247,33.233048319501,134.13278976107,48.821754279792,69.396906297296,83.58560176721
2016-08-31,104.24847718874,61.252136397942,769.16,30.10538539082,96.656396852467,,34.441438836002,115.53579671407,65.536055887587,55.840550223345,40.413770896526,103.78687694648,33.156825731612,133.3291886242,48.995359885686,69.523418677308,83.222684392079
2016-09-01,104.86748322671,61.185246389395,770.62,30.239442450448,96.300830469136,,34.566191888348,115.28408473866,65.254493573404,55.966886309824,40.354944446895,104.31188784625,33.042491849779,133.0253881944,48.638503918015,70.885859692821,82.936170674869
2016-09-02,105.85003249333,61.271247828955,772.44,30.478830056927,96.992743431293,,34.6237702202,115.51643425442,65.526346842271,56.04463159381,40.443184121341,104.87578844231,33.128242261154,133.8779894006,48.754240988611,70.554981160482,83.490097194807
2016-09-06,105.82055601534,61.739477888783,788.87,30.517132073964,98.434228769121,,35.093993263656,115.93272713683,65.477801615687,55.98632263082,40.443184121341,104.92440056266,33.128242261154,133.25078851328,48.214134659162,71.041567237451,84.588399777443
2016-09-07,106.46903853131,62.083483647025,784.48,30.440528039891,98.866674370469,,34.988432988594,115.7971899193,65.20594834682,56.034913433312,40.443184121341,104.23410845369,33.194937025556,132.9028880211,48.001950029736,70.126785412749,84.273234688513
2016-09-08,103.6785986141,61.213913535915,784.06,30.134111903597,100.05830224974,,34.96924021131,115.66165270177,65.29332975467,55.81139574185,39.923550482934,103.91326845939,33.080603143723,133.3459304658,48.127331856215,69.902955817343,85.046821724978
2016-09-09,101.33030586687,60.545013450446,760.14,29.540430639529,97.319480107867,,34.009601347114,114.46118020366,64.71078703567,54.625780161055,39.247046312177,101.1618224476,32.489878087585,131.55406991169,46.98925066202,68.414002421819,82.936170674869
2016-09-12,103.59999467277,61.233024966928,771.49,30.10538539082,98.261250528581,,34.6237702202,115.36153457724,65.108857893654,55.442105642914,39.884332849846,103.07713998937,33.013908379321,133.43453895474,46.815645056126,70.010004754277,83.365941250683
2016-09-13,106.06619333199,60.525902019433,761.01,29.741516228971,95.551258093465,,34.172739954027,113.8609439546,64.59427849187,54.936761297002,39.394112436254,101.68683334737,32.432711146669,131.87896770447,45.291773626611,69.542882120387,81.379446144698
2016-09-14,109.81953153049,60.525902019433,761.09,29.684063203416,94.580657965995,,34.182336342669,114.10297470018,64.468060902753,54.674370963547,39.462743294157,102.13406485459,32.337432911808,131.62298762531,44.867404367758,69.601272449623,80.796868253039
2016-09-15,113.55321874366,60.535457734939,769.69,29.980903835451,95.618527409231,,35.084396875014,114.8484293966,64.701077990353,55.578159889891,40.06081219874,102.5521290896,32.52798938153,133.51330205602,44.510548400087,70.457663945088,81.255290200574
2016-09-16,112.91456172036,60.459012010886,778.52,29.53085513527,94.023283635368,,36.149596014272,114.4805426633,63.904936274385,55.636468852881,38.158756994003,102.3576806082,32.337432911808,136.32908292675,43.81612597651,70.915054857439,80.252492190342
2016-09-19,111.59794570308,60.115006252645,775.1,29.703214211935,94.215481680412,,35.660180193531,113.90935010371,64.264170951102,55.325487716934,38.46269365043,102.73685514692,32.061126030711,135.55129730162,44.375521817725,70.155980577367,80.061483045535
2016-09-20,111.58812021042,60.468567726392,780.22,29.779818246008,93.888745003838,,35.640987416248,114.1901057686,64.526315174653,55.208869790955,38.30582311808,103.34936786333,32.213571206489,135.34454416076,44.90598339129,70.039199918895,78.829474061535
2016-09-21,111.56846922508,61.252136397942,789.74,30.028781356746,95.743456138509,,35.938475464148,115.11950383166,64.895258896687,56.132095038295,38.737217082041,104.15632906113,32.661378910335,137.74681874978,44.20191621183,70.253297792761,79.555308811799
2016-09-22,112.61979694037,62.188596517598,804.7,30.316046484521,96.079802717336,,36.034439350568,115.65197147195,65.429256389104,56.190404001285,38.737217082041,104.82717632196,32.537517205016,138.85934755535,44.095823897117,70.331151565076,79.784519785566
2016-09-23,110.74312784112,62.093039362531,805.75,30.009630348228,95.34945014617,,35.688969359457,115.02269153342,65.29332975467,55.81139574185,38.46269365043,104.3604999666,32.642323263363,138.33754200937,44.115113408883,70.409005337391,79.698565670403
2016-09-26,110.91016121645,61.223469251422,799.16,29.751091733231,94.926614447074,,35.170764372791,114.0255248616,63.866100093119,55.296333235439,38.266605484993,104.05910482043,32.051598207225,137.55975638424,43.285664402945,69.698589665017,79.326097838031
2016-09-27,111.11649656244,61.701255026757,816.11,30.143687407856,95.118812492117,,35.679372970815,115.41962195619,64.429224721486,56.316740087763,38.531324508332,104.50633632765,32.232626853461,138.61321286385,43.488204276488,70.389541894312,79.498006068357
2016-09-28,111.96148893173,61.366804984022,828.72,30.162838416375,98.16515150606,,35.928879075506,115.58420286319,64.76904130757,56.39448537175,38.668586224138,104.39938966288,32.385072029238,138.23908813277,43.700388905914,69.864028931186,82.993473418311
2016-09-29,110.22237672981,60.029004813084,829.05,30.057507869524,97.319480107867,,35.813722411803,113.5317821406,63.739882504002,55.782241260355,38.354845159439,104.76884177754,31.74670785567,136.18140211185,42.793781852911,68.832466448012,82.573253299737
2016-09-30,111.07719459177,60.267897700752,837.31,30.373499510076,98.905113979478,,36.226367123407,114.36436790542,64.65253276377,55.976604470322,38.511715691789,105.7508066086,32.270738147405,137.83542723871,42.706979049964,70.185175741985,83.356390793443
2016-10-03,110.55644348046,60.420789148859,836.74,30.411801527113,98.453448573625,,36.13999962563,115.02269153342,64.574860401236,55.801677581352,38.227387851905,105.24524055697,32.089709501169,136.34877370207,42.272965035229,70.078126805052,83.136730276916
2016-10-04,111.02806712844,60.201007692205,834.03,30.266983424603,97.319480107867,,36.024842961926,115.03237276324,65.128275984287,55.626750692382,38.109734952643,104.12716178892,32.127820795114,136.02387590929,42.195806988165,69.825102045028,82.372693697691
2016-10-05,111.07719459177,60.573680596966,844.36,30.498692388619,98.242030724077,,36.456680450814,115.38089703689,66.194189209856,56.015477112315,38.384258384255,103.0674175653,32.299321617863,135.47253420034,43.391756717658,69.747248272713,83.088977990714
2016-10-06,111.90253597573,60.038560528591,841.66,30.392492446778,98.193981212816,,36.53345155995,114.96460415448,66.370211577381,56.112658717298,38.109734952643,103.44659210403,32.061126030711,134.36000539477,43.575007079435,67.499220597117,83.127179819675
2016-10-07,112.06956935106,60.134117683658,839.43,30.382837906611,98.280470333086,,36.562240725876,115.43898441583,66.604908067414,56.170967680288,38.099930544371,103.04797271716,31.975375619336,134.54706776031,43.71967841768,66.856926975519,82.840666102466
2016-10-10,114.02484239164,60.497234872913,841.71,30.382837906611,99.923763618209,,36.48546961674,115.98113328595,67.123196149571,56.404203532248,38.011348944036,103.27158847077,32.023014736767,135.94511280801,44.028310605936,66.156243024683,84.464243833319
2016-10-11,114.2704797083,59.618109046296,831.0,29.967692679416,99.020432806504,,35.765740468593,113.88998764407,66.800488475775,55.578159889891,37.410962541761,102.63963090622,31.565679209434,132.66659871726,43.835415488276,65.58207145386,83.795711826497
2016-10-12,115.29233094559,59.035210400388,834.09,29.291874867702,98.16515150606,,35.631391027606,114.20946822824,66.62446610825,55.500414605904,37.45033214191,103.13547453379,31.508512268518,133.01118728536,43.710033661797,65.650193504636,83.213133934838
2016-10-13,114.9386132096,58.977342198721,829.28,29.127747684857,96.858204799763,,35.477848809334,114.49022389313,66.243084311946,55.315769556436,37.430647341835,102.97991574867,31.213149740449,132.11525700831,43.160282576466,66.399536063168,82.668757872141
2016-10-14,115.57727023291,58.032161571497,822.96,29.137402225025,97.136891965076,,35.938475464148,113.81253780548,66.027945862749,55.801677581352,37.804658543253,103.86465633904,31.117871505588,131.84943154149,43.121703552933,66.613633937034,82.64965695766
2016-10-17,115.49866629158,58.003227470663,812.95,29.176020385694,97.405969228137,,35.784933245877,114.71289217907,65.685680148116,55.607314371386,37.686549742805,103.88410118718,30.96542632981,132.05618468235,42.91916367939,66.389804341628,82.64965695766
2016-10-18,115.42006235025,59.363130209833,817.65,29.388420269375,97.819195024981,,36.226367123407,111.73107339342,66.203968230274,56.034913433312,37.81450094329,103.98132542787,31.146454976046,141.17301365542,43.353177694126,67.022366241688,82.869317474187
2016-10-19,115.07617010693,59.247393806499,817.69,29.301529407869,98.280470333086,,34.076776067608,110.93721254789,66.839604557448,55.908577346834,37.745604143029,103.31047816705,31.060704564671,142.13786164609,43.652165126499,67.041829684767,83.2513357638
2016-10-20,115.01721715093,59.565668915666,810.32,29.11809314469,97.896074242998,,34.000004958472,111.20828698295,66.751593373685,55.636468852881,37.489701742059,102.93130362832,31.003537623754,142.82703878229,43.33388818236,66.886122140137,83.289537592761
2016-10-21,114.56524448828,58.813382293998,818.99,29.108438604523,97.348309814624,,33.731306076497,109.82387111818,66.9765108433,57.978545532976,37.332223341462,102.68824302657,30.660535978255,143.12240041209,43.488204276488,66.506585000101,82.726060615582
2016-10-24,115.59692121824,58.948408097887,838.09,29.40772934971,96.733276070484,,33.836866351559,109.98845202518,67.348113619187,59.280779039751,37.66686494273,104.33133269439,30.612896860825,142.45291405121,43.902928779457,67.333781330948,83.003023875551
2016-10-25,116.18645077821,59.363130209833,835.18,29.291874867702,96.838984995258,,33.683324133287,110.32729506901,67.27966047626,59.271060879252,37.755446543066,104.25355330183,30.755814213116,141.55698377416,44.095823897117,67.499220597117,82.821565187985
2016-10-26,113.57286972899,58.851961095109,822.59,29.494620211216,97.24260088985,,33.510589137732,110.90816885842,67.602368150056,58.921207101313,37.70623454288,104.09799451671,30.870148094949,140.03094868687,44.510548400087,67.723050192523,83.174932105877
2016-10-27,112.48224004304,59.276327907332,818.36,29.330493028371,96.022143303822,,33.40502886267,112.0118290583,67.700158354237,58.406144594902,37.617652942544,103.67020785764,30.946370682838,139.74543244474,44.761312053045,67.956611509468,83.012574332792
2016-10-28,111.73550260041,55.553473600103,776.32,29.533238371885,99.770005182174,,33.337854142177,111.65362355483,67.58281010922,58.18262690344,37.568440942358,104.09799451671,30.422340391103,138.18001580681,44.587706447151,68.112319054098,80.968776483365
2016-10-31,111.55864373242,53.798138149544,789.82,29.620129233391,100.66372609163,,33.462607194522,112.29258472318,67.729495415491,58.231217705932,37.81450094329,104.22438602962,30.212728274409,139.14486379748,44.375521817725,68.141514218716,79.574409726279
2016-11-01,109.54441773584,54.444333068157,785.41,29.427038430045,102.32623918126,,33.126733592053,111.66330478465,67.445903823367,58.114599779952,37.853870543439,103.7479872502,29.602947571298,137.2742401421,44.356232305959,67.440830267881,79.88957481521
2016-11-02,109.6426726625,54.772252877602,765.56,29.340147568539,101.27875983577,,33.203504701189,111.19860575312,67.162312231244,57.755027841514,37.430647341835,103.7479872502,29.18372333791,136.8311976974,43.999376338287,67.586806090972,79.698565670403
2016-11-03,108.47343903522,53.9042298526,767.03,29.272565787367,101.27875983577,,32.810052766869,111.36318666012,66.868941618702,57.541228310551,37.70623454288,103.67020785764,28.478664399939,135.69897811651,44.096634022501,67.761977078681,79.89912527245
2016-11-04,107.49566698164,54.048900356767,755.05,29.147056765192,100.69255579838,,32.500615192881,111.44063649871,66.262642352782,57.055320285635,37.676707342768,102.8729690839,28.583470458286,135.5808334646,43.376927159319,67.30458616633,79.813171157287
2016-11-07,109.04627518782,56.816929336495,784.93,29.871147277742,102.68180556459,,33.544967005089,112.94122712136,68.335794681411,58.717125730848,38.473941745789,103.99104785194,28.945527750758,139.73558705708,44.154988633029,67.907952901771,81.608657118466
2016-11-08,109.68824673815,56.720482333717,787.75,29.929074518746,103.10464126368,,33.593316626025,113.31879508448,68.482479987682,58.76571653334,38.513311345938,105.70219448825,28.869305162869,140.69058966009,44.291149390928,67.917684623311,82.191235010125
2016-11-09,109.51047000114,60.414402540112,771.88,30.27663796477,103.44098784251,,33.602986550212,116.47487600695,71.631324562298,58.47417171839,38.926692147504,104.27299814997,30.909402727712,139.7060508941,46.673962654165,69.192540144969,83.096870467979
2016-11-10,106.45863601572,61.726081777893,742.38,29.929074518746,103.58513637629,,33.361238445534,115.72942131054,74.956191504438,57.045602125137,38.956219347616,100.384028522,32.227767663483,143.87064987424,50.214142359544,69.474760069611,83.867624049131
2016-11-11,107.09073108066,60.858058752891,739.01,30.27663796477,102.47999761729,,33.467607611592,114.69352971942,74.995307586111,57.356583261083,38.828268147131,100.32569397758,31.361688508597,144.15616611638,50.311400043758,69.319052524981,82.538074121643
2016-11-14,104.40432705466,60.73267764928,719.07,30.286292504938,102.43194810603,,33.34189859716,112.88313974242,77.752991344004,56.481948816234,38.680632146572,98.575657644995,31.159603372457,149.92556328508,51.760539538542,68.598905131067,82.162331750832
2016-11-15,105.78703500922,60.636230646502,743.24,30.60489233046,104.7094949398,,33.757705337206,112.61206530736,77.606306037733,57.589819113043,38.552680946087,99.022889152211,31.015256846642,149.87633634678,51.147816127996,69.503955234229,83.64603239455
2016-11-16,108.63146280145,59.353485509555,746.49,30.479383308284,105.16116034565,,33.690015867896,112.65079022665,75.689618035793,58.352857314303,39.074328148064,98.886775215232,30.755433100177,149.15762304761,50.262771201651,69.474760069611,82.615149479759
2016-11-17,108.5919568599,59.507800714,756.4,29.011893202849,104.93792945613,,33.864074503264,112.85409605295,76.295917301713,59.321328877441,39.615660150115,98.799273398603,30.534101760595,148.43890974844,51.050558443782,67.333781330948,82.11415965201
2016-11-18,108.70059819918,58.36972608122,760.16,29.137402225025,105.98614406779,,33.796385033954,112.45716563018,75.992767668753,59.037635187228,39.23180654866,98.497878252435,30.293524217571,147.13931857733,51.371508801687,66.701219430889,82.162331750832
2016-11-21,110.34997125926,58.273279078442,780.0,29.011893202849,106.93730177096,,33.825394806515,112.10622440596,76.325254362967,59.53654478036,39.261333748772,99.421508539079,30.380132133059,148.08447579268,50.690705012191,67.508952318657,83.328096542324
2016-11-22,110.41910665699,56.83621873705,785.33,28.857420560172,107.3643521683,,34.308891015871,109.9030933872,76.794647343034,59.790890847447,39.458181749518,100.03402125548,30.149177691756,149.90587250976,50.787962696405,68.23883143411,83.511150517848
2016-11-23,109.85614698978,58.041806271775,780.12,28.68363883716,107.73316842055,,34.038133138632,110.2247895094,77.11735501683,59.086547892437,39.468024149556,98.711771581974,30.235785607245,151.16608213023,50.729608085877,68.929783663406,83.742376592194
2016-11-25,110.4092301716,58.360081380942,780.37,29.050511363519,107.73316842055,,34.270211319122,111.25811644741,77.088017955576,59.213720925981,39.63534495019,99.334006722449,30.495609353711,150.44736883106,51.17699343326,69.319052524981,83.935064987482
2016-11-28,110.19194749303,57.347387851773,766.77,28.886384180674,107.24788387812,,34.337900788432,110.28327971344,76.589287914255,59.291981254315,39.664872150301,99.936797014785,30.351262827896,149.75819169486,50.165513517437,69.280125638823,83.308827702796
2016-11-29,110.08330615374,59.401709010944,762.52,28.799493319168,106.12202373967,,34.14450230469,109.64963583636,77.176029139338,59.761543224321,39.910932151234,99.693736413036,30.716940693293,155.15346413249,50.437835033236,69.455296626532,82.759665776225
2016-11-30,109.15491652711,58.639777688998,750.57,28.789838779,108.27668710808,,33.554636929276,108.49932849029,78.398406691596,58.949592317852,39.556605749891,98.053077351236,30.928648931154,156.48751416041,51.468766485901,68.540514801831,84.108484543241
2016-12-01,108.13763853197,57.058046843439,743.65,28.432620792809,109.95577162491,,32.645664055688,108.577315429,79.982607999322,57.912642967422,38.090088144334,97.004957543386,30.274278014129,159.07718878838,52.849825601736,68.774076118776,84.050678024655
2016-12-02,108.54257443295,57.31845375094,740.34,28.239529989462,109.67430659029,,33.032461023172,109.1427207347,79.796806611379,57.961555672631,37.893240143588,98.542852962381,30.437870743385,158.86961944797,52.110667201712,68.978442271103,83.857989629367
2016-12-05,107.76233208716,58.697645890665,759.36,28.509857114148,109.91694886151,,33.254869279476,109.12322400002,81.420124000777,58.910462153685,38.355832945341,98.650603596833,30.399378336501,155.80550061335,52.859551370157,68.063660446401,84.281904099
2016-12-06,108.5919568599,59.430643111777,764.72,28.316766310801,109.44137000993,,33.57397677765,109.2402044081,81.840621878753,58.646333545557,38.847952947206,99.473426623557,30.370509031338,155.49908872989,54.026643580722,68.472392751055,84.358979457116
2016-12-07,109.65861728198,57.858556966496,770.42,28.915347801176,111.07192607251,,34.328230864245,108.30436114349,82.21222465464,60.035454373491,39.684556950376,100.70766116364,30.014454267663,157.55501362538,55.709201517619,69.192540144969,84.8503348651
